Epoch,Iteration,Time,Loss,LossEpoch,ValidLossEpoch,Alpha,AlphaEpoch,Beta
0,0,0,2.293062686920166,2.293062686920166,2.2992374294281004,0.001,0.001,0.001
1,2,0.10788798332214355,2.2989144325256348,nan,nan,0.001,nan,0.001
1,3,0.12861180305480957,2.297122001647949,nan,nan,0.001555142045021057,nan,0.001
1,4,0.14783716201782227,2.298581600189209,nan,nan,0.00211966872215271,nan,0.001
1,5,0.16716313362121582,2.304126262664795,nan,nan,0.0026551493406295774,nan,0.001
1,6,0.18636059761047363,2.3030574321746826,nan,nan,0.003182210326194763,nan,0.001
1,7,0.20541763305664062,2.3004074096679688,nan,nan,0.0036618040204048157,nan,0.001
1,8,0.22344756126403809,2.2904229164123535,nan,nan,0.004280908405780793,nan,0.001
1,9,0.24495363235473633,2.2875614166259766,nan,nan,0.004819138705730438,nan,0.001
1,10,0.2632272243499756,2.2825546264648438,nan,nan,0.005507326900959015,nan,0.001
1,11,0.2813854217529297,2.2860546112060547,nan,nan,0.0061111789941787715,nan,0.001
1,12,0.2992894649505615,2.279182195663452,nan,nan,0.006688352704048156,nan,0.001
1,13,0.31721997261047363,2.2737185955047607,nan,nan,0.0073162739276885986,nan,0.001
1,14,0.33510899543762207,2.2727103233337402,nan,nan,0.007906300604343414,nan,0.001
1,15,0.35360193252563477,2.262676477432251,nan,nan,0.008459172308444975,nan,0.001
1,16,0.371706485748291,2.26823091506958,nan,nan,0.008891398042440412,nan,0.001
1,17,0.3897984027862549,2.2676124572753906,nan,nan,0.00942609146237373,nan,0.001
1,18,0.40763258934020996,2.253293037414551,nan,nan,0.010181323438882825,nan,0.001
1,19,0.4257833957672119,2.2453842163085938,nan,nan,0.010612313359975811,nan,0.001
1,20,0.44400501251220703,2.2371954917907715,nan,nan,0.011087287336587903,nan,0.001
1,21,0.46210217475891113,2.236893892288208,nan,nan,0.01166368708014488,nan,0.001
1,22,0.4803905487060547,2.2189385890960693,nan,nan,0.012305694073438641,nan,0.001
1,23,0.49831557273864746,2.216142416000366,nan,nan,0.012899013370275495,nan,0.001
1,24,0.5162186622619629,2.2289178371429443,nan,nan,0.01336258605122566,nan,0.001
1,25,0.5343606472015381,2.2014238834381104,nan,nan,0.01374641719460487,nan,0.001
1,26,0.5525968074798584,2.202258586883545,nan,nan,0.014102884471416471,nan,0.001
1,27,0.5708098411560059,2.188260316848755,nan,nan,0.014674615263938902,nan,0.001
1,28,0.5889344215393066,2.1739938259124756,nan,nan,0.01529508328437805,nan,0.001
1,29,0.6072700023651123,2.172029495239258,nan,nan,0.01591131430864334,nan,0.001
1,30,0.6252813339233398,2.1459121704101562,nan,nan,0.016503449738025665,nan,0.001
1,31,0.6432797908782959,2.1629505157470703,nan,nan,0.01703903526067734,nan,0.001
1,32,0.6614649295806885,2.1422581672668457,nan,nan,0.017644427537918093,nan,0.001
1,33,0.6796507835388184,2.1229331493377686,nan,nan,0.018230113804340364,nan,0.001
1,34,0.6976723670959473,2.1350631713867188,nan,nan,0.018790785133838656,nan,0.001
1,35,0.7157273292541504,2.1044270992279053,nan,nan,0.019418652594089512,nan,0.001
1,36,0.7335817813873291,2.09376859664917,nan,nan,0.020030861794948583,nan,0.001
1,37,0.7517194747924805,2.091756820678711,nan,nan,0.02060186362266541,nan,0.001
1,38,0.769481897354126,2.054598569869995,nan,nan,0.021131261408329015,nan,0.001
1,39,0.7871229648590088,2.0175178050994873,nan,nan,0.02215469259023667,nan,0.001
1,40,0.8049643039703369,2.031078815460205,nan,nan,0.022906185150146488,nan,0.001
1,41,0.829500675201416,1.9798027276992798,nan,nan,0.023816969692707066,nan,0.001
1,42,0.8474481105804443,2.0113308429718018,nan,nan,0.02448708957433701,nan,0.001
1,43,0.8654963970184326,1.9892773628234863,nan,nan,0.025126860678195955,nan,0.001
1,44,0.8835086822509766,1.9092059135437012,nan,nan,0.025958896934986115,nan,0.001
1,45,0.9012072086334229,1.9029399156570435,nan,nan,0.02706228941679001,nan,0.001
1,46,0.9189913272857666,1.951310157775879,nan,nan,0.0277580423951149,nan,0.001
1,47,0.9369661808013916,1.8684288263320923,nan,nan,0.028531008780002594,nan,0.001
1,48,0.9550237655639648,1.893796682357788,nan,nan,0.02931781178712845,nan,0.001
1,49,0.9730849266052246,1.7857099771499634,nan,nan,0.03020395117998123,nan,0.001
1,50,0.9912142753601074,1.8582432270050049,nan,nan,0.031207589328289032,nan,0.001
1,51,1.008955717086792,1.7861571311950684,nan,nan,0.03221042627096176,nan,0.001
1,52,1.026989459991455,1.7998703718185425,nan,nan,0.03317750209569931,nan,0.001
1,53,1.0448217391967773,1.7412469387054443,nan,nan,0.03385385751724243,nan,0.001
1,54,1.0626649856567383,1.689614176750183,nan,nan,0.035054762840270995,nan,0.001
1,55,1.080695390701294,1.6751395463943481,nan,nan,0.03603153920173645,nan,0.001
1,56,1.0987427234649658,1.6168502569198608,nan,nan,0.037226646900177,nan,0.001
1,57,1.1166038513183594,1.5859570503234863,nan,nan,0.03822459238767623,nan,0.001
1,58,1.134636640548706,1.504387617111206,nan,nan,0.039245424091815945,nan,0.001
1,59,1.1526446342468262,1.558065414428711,nan,nan,0.039856002092361446,nan,0.001
1,60,1.1706693172454834,1.4238091707229614,nan,nan,0.04050283032655715,nan,0.001
1,61,1.1887423992156982,1.4045207500457764,nan,nan,0.04134569555521011,nan,0.001
1,62,1.206798791885376,1.3928000926971436,nan,nan,0.04221558612585067,nan,0.001
1,63,1.224668264389038,1.4122463464736938,nan,nan,0.04306938433647155,nan,0.001
1,64,1.2428274154663086,1.326293706893921,nan,nan,0.04387985146045684,nan,0.001
1,65,1.2609105110168457,1.2276700735092163,nan,nan,0.0447543744444847,nan,0.001
1,66,1.2792532444000244,1.2099167108535767,nan,nan,0.0456564101576805,nan,0.001
1,67,1.297039270401001,1.1957027912139893,nan,nan,0.04621955543756484,nan,0.001
1,68,1.3147070407867432,1.1750990152359009,nan,nan,0.047012799799442284,nan,0.001
1,69,1.3325891494750977,1.235171914100647,nan,nan,0.047390911698341365,nan,0.001
1,70,1.3504960536956787,1.1527867317199707,nan,nan,0.04746204610168933,nan,0.001
1,71,1.3684425354003906,1.056956171989441,nan,nan,0.04719474820792674,nan,0.001
1,72,1.3864433765411377,1.1599111557006836,nan,nan,0.0469492975771427,nan,0.001
1,73,1.4041857719421387,0.9766987562179565,nan,nan,0.0468750156983733,nan,0.001
1,74,1.42201828956604,1.0024057626724243,nan,nan,0.04705628155916928,nan,0.001
1,75,1.440342903137207,0.8971877694129944,nan,nan,0.04728020834177731,nan,0.001
1,76,1.4585187435150146,0.9014068245887756,nan,nan,0.04795158379524945,nan,0.001
1,77,1.4784293174743652,0.909534752368927,nan,nan,0.04781583227962254,nan,0.001
1,78,1.4967761039733887,0.9425134658813477,nan,nan,0.04799516823142766,nan,0.001
1,79,1.5148580074310303,0.9712172150611877,nan,nan,0.048556024454534046,nan,0.001
1,80,1.5326364040374756,0.8849399089813232,nan,nan,0.04823813482373952,nan,0.001
1,81,1.550614356994629,0.7970510721206665,nan,nan,0.04782340218871831,nan,0.001
1,82,1.5686924457550049,0.7892617583274841,nan,nan,0.04685945280641317,nan,0.001
1,83,1.5867681503295898,0.8236626982688904,nan,nan,0.04639875774830579,nan,0.001
1,84,1.605119228363037,0.7965077757835388,nan,nan,0.046758263342082496,nan,0.001
1,85,1.6229913234710693,0.6526845693588257,nan,nan,0.04713756170123815,nan,0.001
1,86,1.6408684253692627,0.8914191126823425,nan,nan,0.046129947327077384,nan,0.001
1,87,1.6592638492584229,0.787680983543396,nan,nan,0.04507386984676122,nan,0.001
1,88,1.6773898601531982,0.7081210017204285,nan,nan,0.044126676820218556,nan,0.001
1,89,1.6957876682281494,0.747422993183136,nan,nan,0.044008130140602585,nan,0.001
1,90,1.7137458324432373,0.7574430108070374,nan,nan,0.04388423772901296,nan,0.001
1,91,1.731611728668213,0.6576184034347534,nan,nan,0.04402296461910009,nan,0.001
1,92,1.7504501342773438,0.6359239220619202,nan,nan,0.04394195073097944,nan,0.001
1,93,1.768681287765503,0.591229259967804,nan,nan,0.0434682824537158,nan,0.001
1,94,1.7871603965759277,0.6609678268432617,nan,nan,0.04380719911307096,nan,0.001
1,95,1.8054261207580566,0.6139481663703918,nan,nan,0.04384539762884378,nan,0.001
1,96,1.8236353397369385,0.5930843949317932,nan,nan,0.043675032697618,nan,0.001
1,97,1.8412489891052246,0.6331472396850586,nan,nan,0.043844230405986305,nan,0.001
1,98,1.8595407009124756,0.5823180675506592,nan,nan,0.043926534257829185,nan,0.001
1,99,1.8773455619812012,0.5895118117332458,nan,nan,0.04365244378894567,nan,0.001
1,100,1.8951878547668457,0.5135791301727295,nan,nan,0.04299317391961813,nan,0.001
1,101,1.9128329753875732,0.5730407238006592,nan,nan,0.04312968400865793,nan,0.001
1,102,1.9306044578552246,0.6485148072242737,nan,nan,0.04257602898031473,nan,0.001
1,103,1.9485664367675781,0.5966396927833557,nan,nan,0.042623071543872355,nan,0.001
1,104,1.9667558670043945,0.5363698601722717,nan,nan,0.04190979462116957,nan,0.001
1,105,1.9846234321594238,0.5187560319900513,nan,nan,0.041621703438460826,nan,0.001
1,106,2.002429962158203,0.5870484709739685,nan,nan,0.04183046209067106,nan,0.001
1,107,2.020339012145996,0.547885000705719,nan,nan,0.04184499918762594,nan,0.001
1,108,2.0382766723632812,0.5831006169319153,nan,nan,0.042073106014169755,nan,0.001
1,109,2.056326389312744,0.5501519441604614,nan,nan,0.04157267233077437,nan,0.001
1,110,2.0742204189300537,0.4387567639350891,nan,nan,0.041345047467388214,nan,0.001
1,111,2.0925097465515137,0.6543914675712585,nan,nan,0.04130016009230167,nan,0.001
1,112,2.1103880405426025,0.5182411074638367,nan,nan,0.040842102927155795,nan,0.001
1,113,2.128199577331543,0.49965718388557434,nan,nan,0.040932780821807686,nan,0.001
1,114,2.146078586578369,0.4505348205566406,nan,nan,0.04031667204666883,nan,0.001
1,115,2.1644270420074463,0.4886438846588135,nan,nan,0.03990048920083791,nan,0.001
1,116,2.1826436519622803,0.4701847434043884,nan,nan,0.03968113819230348,nan,0.001
1,117,2.2006194591522217,0.5970385074615479,nan,nan,0.03945903185475618,nan,0.001
1,118,2.218510150909424,0.5526499152183533,nan,nan,0.039173620675690475,nan,0.001
1,119,2.2365164756774902,0.49693042039871216,nan,nan,0.03921265998203308,nan,0.001
1,120,2.2546956539154053,0.5284616947174072,nan,nan,0.03880803107935935,nan,0.001
1,121,2.2729411125183105,0.5169133543968201,nan,nan,0.03857840500492603,nan,0.001
1,122,2.2909696102142334,0.48012086749076843,nan,nan,0.03795343552250415,nan,0.001
1,123,2.3090553283691406,0.4169747233390808,nan,nan,0.0371116443099454,nan,0.001
1,124,2.326852560043335,0.5404163599014282,nan,nan,0.03599283270258456,nan,0.001
1,125,2.3447532653808594,0.3571337163448334,nan,nan,0.03549072704929858,nan,0.001
1,126,2.362827777862549,0.5424318313598633,nan,nan,0.03570197723526507,nan,0.001
1,127,2.381060838699341,0.3985925614833832,nan,nan,0.0353569924654439,nan,0.001
1,128,2.3988301753997803,0.5042818188667297,nan,nan,0.03506622890848666,nan,0.001
1,129,2.417598247528076,0.3699537515640259,nan,nan,0.03519338164944201,nan,0.001
1,130,2.4357118606567383,0.4624803364276886,nan,nan,0.034705950927920635,nan,0.001
1,131,2.453845262527466,0.5116888880729675,nan,nan,0.03441302437800914,nan,0.001
1,132,2.471798896789551,0.46845874190330505,nan,nan,0.03406972439307719,nan,0.001
1,133,2.489886522293091,0.5310677289962769,nan,nan,0.033874387574382124,nan,0.001
1,134,2.5080983638763428,0.5296497941017151,nan,nan,0.03373763176519424,nan,0.001
1,135,2.528095245361328,0.38228145241737366,nan,nan,0.03381068861950189,nan,0.001
1,136,2.54790997505188,0.4033716022968292,nan,nan,0.03359774129558355,nan,0.001
1,137,2.568394899368286,0.4140538275241852,nan,nan,0.033872605999000376,nan,0.001
1,138,2.5877597332000732,0.40107712149620056,nan,nan,0.033680164520628754,nan,0.001
1,139,2.6059787273406982,0.6030051112174988,nan,nan,0.03352442720998079,nan,0.001
