Epoch,Iteration,Time,Loss,LossEpoch,ValidLossEpoch,Alpha,AlphaEpoch,Beta
0,0,0,2.293062686920166,2.293062686920166,2.2992374294281004,0.001,0.001,0.001
1,2,0.09493851661682129,2.2989144325256348,nan,nan,0.001,nan,0.001
1,3,0.11618542671203613,2.2966227531433105,nan,nan,0.0020539965629577635,nan,0.001
1,4,0.1359872817993164,2.2958076000213623,nan,nan,0.003579913854598999,nan,0.001
1,5,0.1558985710144043,2.296773910522461,nan,nan,0.0053019940853118895,nan,0.001
1,6,0.17516732215881348,2.286665916442871,nan,nan,0.007321876525878906,nan,0.001
1,7,0.19827008247375488,2.2663538455963135,nan,nan,0.009684144735336304,nan,0.001
1,8,0.21650338172912598,2.229957342147827,nan,nan,0.01256453847885132,nan,0.001
1,9,0.23452973365783691,2.1917359828948975,nan,nan,0.01554986047744751,nan,0.001
1,10,0.25240373611450195,2.12560772895813,nan,nan,0.019257499217987063,nan,0.001
1,11,0.2705233097076416,2.0828001499176025,nan,nan,0.022806006908416752,nan,0.001
1,12,0.2886650562286377,1.959275484085083,nan,nan,0.02688984823226929,nan,0.001
1,13,0.30701351165771484,1.8187518119812012,nan,nan,0.031593423366546636,nan,0.001
1,14,0.3250744342803955,1.7486627101898193,nan,nan,0.03569688653945923,nan,0.001
1,15,0.34308695793151855,1.5638247728347778,nan,nan,0.040422843456268315,nan,0.001
1,16,0.3612332344055176,1.3566285371780396,nan,nan,0.044627913475036626,nan,0.001
1,17,0.3791029453277588,1.0885502099990845,nan,nan,0.048764316558837895,nan,0.001
1,18,0.39723944664001465,0.8009415864944458,nan,nan,0.05220612764358521,nan,0.001
1,19,0.41564321517944336,0.8853695392608643,nan,nan,0.052775727272033696,nan,0.001
1,20,0.4340324401855469,0.6368359923362732,nan,nan,0.04886226463317871,nan,0.001
1,21,0.4521768093109131,0.6253268122673035,nan,nan,0.04484392499923706,nan,0.001
1,22,0.47011494636535645,0.7924879193305969,nan,nan,0.0393031530380249,nan,0.001
1,23,0.4881734848022461,0.5846414566040039,nan,nan,0.03489280319213867,nan,0.001
1,24,0.5065197944641113,0.6460192203521729,nan,nan,0.034545682519674305,nan,0.001
1,25,0.5248739719390869,0.5979482531547546,nan,nan,0.02676025637984276,nan,0.001
1,26,0.5430090427398682,1.082894206047058,nan,nan,0.010298407167196277,nan,0.001
1,27,0.5608494281768799,0.5996685028076172,nan,nan,0.011594223588705066,nan,0.001
1,28,0.5787754058837891,0.46066993474960327,nan,nan,0.009989351600408557,nan,0.001
1,29,0.5973820686340332,0.6135843992233276,nan,nan,0.007097717612981799,nan,0.001
1,30,0.6156947612762451,0.41864821314811707,nan,nan,0.006572285741567614,nan,0.001
1,31,0.6336944103240967,0.43089982867240906,nan,nan,0.006278774797916415,nan,0.001
1,32,0.6517541408538818,0.6023936867713928,nan,nan,0.007440786182880405,nan,0.001
1,33,0.669933557510376,0.386017382144928,nan,nan,0.009870648920536044,nan,0.001
